,t_SNE1,t_SNE2,label,id
64,0.8226402,0.8573785,CHI,JX163923.1
65,0.9053713,0.18631928,CHI,FJ882939.1
66,0.7027597,0.024877701,CHI,JX162087.1
67,0.537384,0.5388519,CHI,HM211098.1
68,0.27667728,0.59114957,CHI,JQ989268.1
69,0.82903504,0.16792752,CHI,KF514398.1
70,0.14427473,0.64490485,CHI,KF430219.1
71,0.79958695,0.02508368,CHI,FJ882940.1
72,0.76488376,0.009567779,CHI,FJ882941.1
73,0.76046693,0.23093195,CHI,FJ882958.1
74,0.14791779,0.50301576,CHI,MH687964.1
75,0.74444777,0.84930104,CHI,AY502923.1
76,0.74444777,0.84930104,CHI,AP006561.1
77,0.2137902,0.62958753,CHI,KT253269.1
78,0.83804744,0.15203191,CHI,KF514399.1
79,0.120065,0.52990955,CHI,NC_009657.1
80,0.75305325,0.09119124,CHI,KF514395.1
81,0.74553126,0.07914997,CHI,KF514391.1
82,0.27718982,0.59106344,CHI,JQ989266.1
83,0.75880677,0.085385546,CHI,KF514389.1
84,0.51155555,0.50649375,CHI,EF065514.1
85,0.94641167,0.70765066,CHI,FJ588686.1
86,0.8421545,0.54994786,CHI,KJ473813.1
87,0.01929848,0.44624004,CHI,EF203067.1
88,0.77050406,0.99809825,CHI,EU371561.1
89,0.8422342,0.5493986,CHI,DQ648856.1
90,0.66205436,0.31150594,CHI,NC_009020.1
91,0.11185523,0.43833333,CHI,KY770850.1
92,0.5116234,0.5065175,CHI,HM211099.1
93,0.49695712,0.42481765,CHI,NC_009019.1
94,0.20613362,0.64238083,CHI,KY073747.1
95,0.77653414,0.656051,CHI,KJ473814.1
96,0.12001798,0.5502767,CHI,MK211370.1
97,0.51337606,0.5416543,CHI,EF065516.1
98,0.49686813,0.42487013,CHI,EF065507.1
99,0.07830823,0.3898378,CHI,EU420139.1
100,0.70997816,0.57627773,CHI,GQ153545.1
101,0.76017135,0.8729643,CHI,AP006560.1
102,0.21072409,0.436082,CHI,MH687950.1
103,0.8310182,0.9349129,CHI,AY654624.1
104,0.20602198,0.6419181,CHI,KY073748.1
105,0.9980304,0.6802017,CHI,KY417151.1
106,0.16300672,0.5054903,CHI,MH687946.1
107,0.8080299,0.83623546,CHI,AY291451.1
108,0.21406324,0.6297719,CHI,KT253270.1
109,0.17019232,0.51128006,CHI,MH687966.1
110,0.8271873,0.8868535,CHI,EU371559.1
111,0.14832711,0.5409382,CHI,MH687934.1
112,0.0517729,0.5540096,CHI,KJ473796.1
113,0.708759,0.5776517,CHI,GQ153544.1
114,0.28342277,0.5762916,CHI,JQ989272.1
115,0.75088453,0.06614589,CHI,KF514416.1
116,0.9830718,0.68121004,CHI,MK211376.1
117,0.77050406,0.99809825,CHI,EU371560.1
118,0.73510206,0.87987614,CHI,AY338174.1
119,0.7722386,0.07670394,CHI,KF514417.1
120,0.15810263,0.55244,CHI,MH687958.1
121,0.51164204,0.50652146,CHI,HM211101.1
122,0.97852784,0.67620766,CHI,MK211378.1
123,0.16173142,0.56115574,CHI,MH687960.1
124,0.09325674,0.35718206,CHI,KJ473800.1
125,0.96729213,0.65362865,CHI,KY417149.1
126,0.59192854,0.41237032,CHI,LC469308.1
127,0.48121706,0.41841906,CHI,KU182965.1
128,0.015880208,0.45433003,CHI,EF203064.1
129,0.6115479,0.36645123,CHI,KX442564.1
130,0.87746525,0.18410936,CHI,FJ882946.1
131,0.042925283,0.55529743,CHI,EU420137.1
132,0.7979176,0.7724041,CHI,AY310120.1
133,0.27019215,0.5757383,CHI,NC_018871.1
134,0.23487245,0.53124446,CHI,MK720945.1
135,0.83015937,0.8654354,CHI,AY282752.2
136,0.8810082,0.19165029,CHI,FJ882933.1
137,0.8287042,0.18357906,CHI,KF514400.1
138,0.66205436,0.31150594,CHI,EF065509.1
139,0.8756079,0.8616077,CHI,AY278554.2
140,0.98164934,0.7071986,CHI,KC881005.1
141,0.120065,0.52990955,CHI,DQ648858.1
142,0.8670257,0.9061997,CHI,AY278488.2
143,0.84311575,0.885837,CHI,AY357076.1
144,0.2528776,0.4811524,CHI,MK211373.1
145,0.005110385,0.44192812,CHI,MF094686.1
146,0.70857275,0.16210374,CHI,FJ882962.1
147,0.75382084,0.8721062,CHI,AY345987.1
148,0.8796283,0.19151375,CHI,FJ882949.1
149,0.7003015,0.02140251,CHI,KF514407.1
150,0.77636766,0.6562573,CHI,DQ648857.1
151,0.72489315,0.84570163,CHI,AY502924.1
152,0.13205665,0.5674442,CHI,MK211371.1
153,0.9875994,0.6835258,CHI,KY417142.1
154,0.9682805,0.699642,CHI,KF367457.1
155,0.7213569,0.57815397,CHI,GQ153548.1
156,0.09376499,0.6246696,CHI,NC_032107.1
157,0.81669444,0.18733266,CHI,FJ882938.1
158,0.24692886,0.539283,CHI,MG916904.1
159,0.005701933,0.44545022,CHI,MF094688.1
160,0.139417,0.37376085,CHI,NC_028833.1
161,0.6595529,0.32321572,CHI,EF065512.1
162,0.20449805,0.42468882,CHI,MH687939.1
163,0.8019535,0.86429375,CHI,JX163925.1
164,0.51682276,0.5330162,CHI,MG762674.1
165,0.8807749,0.16656655,CHI,JF292921.1
166,0.09377194,0.6246694,CHI,KY073744.1
167,0.80736023,0.8866694,CHI,AY714217.1
168,0.76235265,0.092007436,CHI,KF514393.1
169,0.840333,0.8485614,CHI,JQ316196.1
170,0.96016276,0.68072003,CHI,KY417147.1
171,0.706176,0.61376566,CHI,GQ153542.1
172,0.7663838,0.07336707,CHI,KF514420.1
173,0.4988417,0.5440479,CHI,NC_009021.1
174,0.8415868,0.18844533,CHI,KF514408.1
175,0.742527,0.08861204,CHI,KF514405.1
176,0.84834707,0.9584212,CHI,AY463059.1
177,0.736507,0.44790545,CHI,KU762338.1
178,0.76688737,0.10616922,CHI,KF514414.1
179,0.8442613,0.67073524,CHI,NC_025217.1
180,0.8391543,0.19742605,CHI,KF514396.1
181,0.15024114,0.5554346,CHI,MH687965.1
182,0.15293224,0.52403593,CHI,MH687941.1
183,0.9670684,0.65307456,CHI,KY417146.1
184,0.21072492,0.43543082,CHI,MH687962.1
185,0.7183209,0.88864917,CHI,AY338175.1
186,0.76167274,0.10929138,CHI,KF514411.1
187,0.49884215,0.5440496,CHI,EF065513.1
188,0.21701978,0.46716097,CHI,MN065811.1
189,0.76309925,0.06869268,CHI,FJ882930.1
190,0.75384074,0.872038,CHI,AY502929.1
191,0.20445648,0.42489633,CHI,MH687936.1
192,0.25250503,0.48094806,CHI,MG916901.1
193,0.139417,0.3737608,CHI,KJ473809.1
194,0.0,0.47834286,CHI,KJ473808.1
195,0.70500636,0.028064534,CHI,JF292922.1
196,0.5373549,0.53886527,CHI,EF065515.1
197,0.7463733,0.07321026,CHI,KF514403.1
198,0.8213434,0.86879647,CHI,AY502928.1
199,0.8496855,0.9695415,CHI,AY463060.1
200,0.82561404,0.91164285,CHI,NC_004718.3
201,0.67585355,0.6998707,CHI,MG772934.1
202,0.7563261,0.20824102,CHI,FJ882957.1
203,0.14828247,0.42011037,CHI,MH938449.1
204,0.6747933,0.70018595,CHI,MG772933.1
205,0.71189654,0.591347,CHI,GQ153539.1
206,0.9520498,0.64244103,CHI,KT444582.1
207,0.4689138,0.4981951,CHI,MK211379.1
208,0.051775973,0.55421937,CHI,NC_010437.1
209,0.7938472,0.04829759,CHI,FJ882955.1
210,0.82632405,0.20003614,CHI,KF514404.1
211,0.7725572,0.10088556,CHI,KF514402.1
212,0.078479365,0.38962772,CHI,KJ473797.1
213,0.2831943,0.57612085,CHI,JQ989273.1
214,0.086374745,0.46228036,CHI,NC_028811.1
215,0.9524403,0.6493058,CHI,KY417143.1
216,0.19985415,0.6250459,CHI,KT253271.1
217,0.7572733,0.06544278,CHI,KF514401.1
218,0.8341055,0.20085435,CHI,KF514388.1
219,0.7594394,0.8484726,CHI,AP006558.1
220,0.71725297,0.5943154,CHI,DQ084199.1
221,0.83181244,0.8292211,CHI,GU553364.1
222,0.27104148,0.57584196,CHI,JQ989271.1
223,0.83015937,0.8654354,CHI,AY357075.1
224,0.59203154,0.41237238,CHI,KJ473821.1
225,0.4863128,0.4312038,CHI,KJ473822.1
226,0.85598963,0.8045589,CHI,DQ182595.1
227,0.9057956,0.87968206,CHI,AY390556.1
228,0.76009154,0.22561516,CHI,FJ882952.1
229,0.888882,0.1880893,CHI,FJ882927.1
230,0.20779547,0.6376337,CHI,KT253272.1
231,0.7090879,0.5851533,CHI,GQ153540.1
232,0.80737257,0.8177293,CHI,AY502927.1
233,0.49676833,0.42541504,CHI,EF065508.1
234,0.09347885,0.3574924,CHI,KJ473799.1
235,0.13772282,0.51680464,CHI,MH687945.1
236,0.86425287,0.8839048,CHI,AY772062.1
237,0.56614923,0.40506288,CHI,KC869678.4
238,0.84124875,0.15741071,CHI,KF514418.1
239,0.6114121,0.36672744,CHI,KX442565.1
240,0.8431768,0.5484006,CHI,KY770860.1
241,0.7060553,0.61354816,CHI,GQ153543.1
242,0.14846723,0.42029956,CHI,MH938450.1
243,0.83015937,0.8654354,CHI,AY427439.1
244,0.82262546,0.8573883,CHI,JX163927.1
245,0.23488393,0.5312465,CHI,MK720946.1
246,0.08637544,0.46228045,CHI,KJ473806.1
247,0.49686813,0.42487013,CHI,EF065506.1
248,0.17226174,0.5247454,CHI,MH687937.1
249,0.82262546,0.8573883,CHI,JX163926.1
250,0.07830589,0.3898335,CHI,NC_010438.1
251,0.8305903,0.15138717,CHI,KF514409.1
252,0.75379175,0.87418675,CHI,AP006559.1
253,0.87366784,0.92262816,CHI,AY864806.1
254,0.05179148,0.5541833,CHI,EU420138.1
255,0.8904765,0.17645925,CHI,FJ882935.1
256,0.9069522,0.88087183,CHI,AY278489.2
257,0.6595401,0.3232954,CHI,EF065511.1
258,0.27888954,0.48396218,CHI,MG916902.1
259,0.995975,0.6525212,CHI,KY417145.1
260,0.8887611,0.76797986,CHI,MK211374.1
261,0.11193024,0.4382902,CHI,KY770851.1
262,0.8442625,0.6707343,CHI,KF636752.1
263,0.7542961,0.10827107,CHI,KF514390.1
264,0.6841647,0.69552875,CHI,KY352407.1
265,0.21049863,0.41484815,CHI,MH687952.1
266,0.4969112,0.42487586,CHI,EF065505.1
267,0.80806154,0.8638146,CHI,JX163928.1
268,0.732862,0.7462079,CHI,KP886808.1
269,0.7856686,0.816089,CHI,AY278741.1
270,0.006144884,0.44562066,CHI,MF094687.1
271,0.53739196,0.53888136,CHI,HM211100.1
272,0.26420283,0.6759049,CHI,NC_028814.1
273,0.8300584,0.554144,CHI,KJ473811.1
274,0.7438336,0.09816433,CHI,KF514410.1
275,0.8878929,0.2120453,CHI,FJ882937.1
276,0.7491428,0.9023775,CHI,AY502930.1
277,0.7487837,0.10533533,CHI,KF514406.1
278,0.17061868,0.54704267,CHI,MH687943.1
279,0.7755598,0.09202417,CHI,KF514412.1
280,0.20425674,0.42465803,CHI,MH687959.1
281,0.8213434,0.86879647,CHI,AY323977.2
282,0.8302255,0.011526177,CHI,FJ882944.1
283,0.8809173,0.16640739,CHI,FJ882934.1
284,0.46905163,0.49842438,CHI,MK492263.1
285,0.6995217,0.59137607,CHI,GQ153547.1
286,0.8932954,0.14992706,CHI,FJ882932.1
287,0.76414186,0.8628759,CHI,AY502931.1
288,0.7979167,0.7724056,CHI,AY291315.1
289,0.72150636,0.594558,CHI,DQ084200.1
290,0.9562043,0.7485278,CHI,KY770858.1
291,0.7559502,0.8764942,CHI,AY345986.1
292,0.27665144,0.5912391,CHI,JQ989267.1
293,0.9692547,0.698977,CHI,KC881006.1
294,0.21836273,0.4141156,CHI,MH687951.1
295,0.2186218,0.42786938,CHI,MH687935.1
296,0.14271693,0.5274233,CHI,MH687948.1
297,0.98615235,0.6802565,CHI,MK211377.1
298,0.718059,0.08250822,CHI,FJ882928.1
299,0.815294,0.17841105,CHI,KF514392.1
300,0.95627934,0.7484206,CHI,KY770859.1
301,0.051692136,0.55421096,CHI,KJ473795.1
302,0.09334542,0.35743296,CHI,KJ473798.1
303,0.76184386,0.2302523,CHI,FJ882945.1
304,0.9833295,0.7083526,CHI,KY417144.1
305,0.76270854,0.22965445,CHI,FJ882948.1
306,0.87778974,0.17399932,CHI,FJ882947.1
307,0.7157954,0.57465523,CHI,GQ153546.1
308,0.7079947,0.17234717,CHI,FJ882942.1
309,0.26421863,0.67598236,CHI,KJ473810.1
310,0.6864648,0.60099334,CHI,KF294457.1
311,0.30334783,0.59881335,CHI,MK720944.1
312,0.124195784,0.5506145,CHI,MK211372.1
313,0.76062393,0.23150598,CHI,FJ882961.1
314,0.8905423,0.17413709,CHI,FJ882936.1
315,0.77050406,0.99809825,CHI,EU371563.1
316,0.14428727,0.6448417,CHI,KY799179.1
317,0.121640034,0.5507905,CHI,MK211369.1
318,0.83181113,0.82920706,CHI,GU553363.1
319,0.84176296,0.18180332,CHI,KF514415.1
320,0.15347315,0.5239514,CHI,MH687942.1
321,0.65900254,0.3174386,CHI,KJ473820.1
322,0.015859326,0.45433328,CHI,NC_009988.1
323,0.27659148,0.591119,CHI,JQ989269.1
324,0.27894086,0.48399317,CHI,MG916903.1
325,0.14709134,0.5040025,CHI,MH687963.1
326,0.80025935,0.92110544,CHI,AY350750.1
327,0.70464885,0.14386787,CHI,FJ882959.1
328,0.7749531,0.0848581,CHI,FJ882926.1
329,0.17190754,0.5467468,CHI,MH687955.1
330,0.1442715,0.6449054,CHI,NC_022103.1
