,PCA1,PCA2,label,id
84,0.3427198002584583,0.8399826507787893,CHI,EF065514.1
85,0.025257888606484525,0.24116822079452624,CHI,FJ588686.1
86,0.07505409322295514,0.20006228661038677,CHI,KJ473813.1
87,0.8084550264278344,0.13539804826767574,CHI,EF203067.1
88,0.013863102631621382,0.19398180804966406,CHI,EU371561.1
89,0.061586519200753746,0.20933985230400703,CHI,DQ648856.1
90,0.31895346213589193,0.4810824389857887,CHI,NC_009020.1
91,0.6086842243765356,0.26660507407258505,CHI,KY770850.1
92,0.3426073007057895,0.8442962297897829,CHI,HM211099.1
93,0.3725326485955733,0.36513968599139485,CHI,NC_009019.1
94,0.7070457774118818,0.08789043957809949,CHI,KY073747.1
95,0.008316693682121616,0.22159711494007642,CHI,KJ473814.1
96,0.704379118553455,0.1676405749424354,CHI,MK211370.1
97,0.30380536059011587,0.867949819132093,CHI,EF065516.1
98,0.37333214396825143,0.3630890174404856,CHI,EF065507.1
99,0.8110056604250427,0.45586947201003464,CHI,EU420139.1
100,0.04704964679314006,0.2610990711225322,CHI,GQ153545.1
101,0.014034707281062299,0.19129715281710855,CHI,AP006560.1
102,0.8306236694769332,0.18342278185007196,CHI,MH687950.1
103,0.01966950546711323,0.18965837374040656,CHI,AY654624.1
104,0.7043237245859013,0.15287826750375255,CHI,KY073748.1
105,0.016497337072123096,0.21831322577242876,CHI,KY417151.1
106,0.6989680378105411,0.12923485152475128,CHI,MH687946.1
107,0.014034707281062299,0.19129715281710855,CHI,AY291451.1
108,0.7387571305234032,0.16577560605622535,CHI,KT253270.1
109,0.6884734551677806,0.11482759461653164,CHI,MH687966.1
110,0.014034707281062299,0.19129715281710855,CHI,EU371559.1
111,0.6929840645904021,0.12383179461574285,CHI,MH687934.1
112,0.917855298350826,0.04074578574216364,CHI,KJ473796.1
113,0.04704964679314006,0.2610990711225322,CHI,GQ153544.1
114,0.6836890878249492,0.09927657867865733,CHI,JQ989272.1
115,0.015867638316057402,0.1955822284256391,CHI,KF514416.1
116,0.02022441467917192,0.23538748246530142,CHI,MK211376.1
117,0.013863102631621382,0.19398180804966406,CHI,EU371560.1
118,0.014034707281062299,0.19129715281710855,CHI,AY338174.1
119,0.015867638316057402,0.1955822284256391,CHI,KF514417.1
120,0.6936933759106607,0.12474393775934728,CHI,MH687958.1
121,0.35082609472630333,0.8424306769831187,CHI,HM211101.1
122,0.019684710858571854,0.23441252044878413,CHI,MK211378.1
123,0.6692583499805891,0.1295671713070064,CHI,MH687960.1
124,0.8365471387439763,0.4469475630931505,CHI,KJ473800.1
125,0.014486667693208395,0.21773298511595465,CHI,KY417149.1
126,0.26961572476690193,0.5102956800050544,CHI,LC469308.1
127,0.37464775759733776,0.386703149855028,CHI,KU182965.1
128,0.8199412431428172,0.15129373666381088,CHI,EF203064.1
129,0.27451867931553336,0.38057676028354676,CHI,KX442564.1
130,0.01540935613600834,0.19356071758709034,CHI,FJ882946.1
131,0.905893093618884,0.05375290932193111,CHI,EU420137.1
132,0.014639122777312821,0.1886047121196005,CHI,AY310120.1
133,0.6683693723404385,0.0952483154977767,CHI,NC_018871.1
134,0.7742378634103243,0.23521269014241325,CHI,MK720945.1
135,0.014034707281062299,0.19129715281710855,CHI,AY282752.2
136,0.01540935613600834,0.19356071758709034,CHI,FJ882933.1
137,0.01627793132013163,0.19288457655191896,CHI,KF514400.1
138,0.31895346213589193,0.4810824389857887,CHI,EF065509.1
139,0.007374659380655717,0.1897169993676331,CHI,AY278554.2
140,0.019281939196170345,0.24218779218594455,CHI,KC881005.1
141,0.7351377298526769,0.1763785287703999,CHI,DQ648858.1
142,0.009783465906494216,0.18960898227913708,CHI,AY278488.2
143,0.017054796226101288,0.1933841367866256,CHI,AY357076.1
144,0.7443170738737135,0.3091404728783214,CHI,MK211373.1
145,0.8018622692331704,0.10946972824993918,CHI,MF094686.1
146,0.02268799338708418,0.20207702542415437,CHI,FJ882962.1
147,0.014034707281062299,0.19129715281710855,CHI,AY345987.1
148,0.01540935613600834,0.19356071758709034,CHI,FJ882949.1
149,0.017965828346734613,0.20459630778844293,CHI,KF514407.1
150,0.0034038077764466696,0.2249496979397041,CHI,DQ648857.1
151,0.01590124580736214,0.19217625049841686,CHI,AY502924.1
152,0.705111919918056,0.1390152744261143,CHI,MK211371.1
153,0.013793979652919857,0.22332594352180007,CHI,KY417142.1
154,0.01444450071943393,0.22897036448784258,CHI,KF367457.1
155,0.04930704026584012,0.26138330127336945,CHI,GQ153548.1
156,0.7475802112085237,0.2349416360125295,CHI,NC_032107.1
157,0.01627793132013163,0.19288457655191896,CHI,FJ882938.1
158,0.7609870532702461,0.19711043810443932,CHI,MG916904.1
159,0.8128372239360715,0.12556493892382367,CHI,MF094688.1
160,0.8808464453787074,0.48594625734879127,CHI,NC_028833.1
161,0.33737437770841305,0.4934594447306518,CHI,EF065512.1
162,0.8324353004299714,0.19282184228543217,CHI,MH687939.1
163,0.012962492811445995,0.18879601521919048,CHI,JX163925.1
164,0.31217151317964503,0.9192257456760798,CHI,MG762674.1
165,0.01540935613600834,0.19356071758709034,CHI,JF292921.1
166,0.7475802112085237,0.2349416360125295,CHI,KY073744.1
167,0.014034707281062299,0.19129715281710855,CHI,AY714217.1
168,0.015867638316057402,0.1955822284256391,CHI,KF514393.1
169,0.014366979711980723,0.191546264199365,CHI,JQ316196.1
170,0.019525062701547143,0.2373504375375804,CHI,KY417147.1
171,0.03608243959816178,0.24157762412136757,CHI,GQ153542.1
172,0.015867638316057402,0.1955822284256391,CHI,KF514420.1
173,0.3363680627790534,0.8700681251107518,CHI,NC_009021.1
174,0.01627793132013163,0.19288457655191896,CHI,KF514408.1
175,0.015867638316057402,0.1955822284256391,CHI,KF514405.1
176,0.006222037426429753,0.19394181221058288,CHI,AY463059.1
177,0.32157451016001487,0.8214687412036961,CHI,KU762338.1
178,0.015867638316057402,0.1955822284256391,CHI,KF514414.1
179,0.2655095892363332,0.30868364612574783,CHI,NC_025217.1
180,0.01627793132013163,0.19288457655191896,CHI,KF514396.1
181,0.6860735356884787,0.11183311804923436,CHI,MH687965.1
182,0.6887120841804398,0.13076847485428014,CHI,MH687941.1
183,0.009606755092554651,0.21503359465634128,CHI,KY417146.1
184,0.8291199017997806,0.14462085331465788,CHI,MH687962.1
185,0.01664379239464388,0.19181757116043255,CHI,AY338175.1
186,0.015867638316057402,0.1955822284256391,CHI,KF514411.1
187,0.3363680627790534,0.8700681251107518,CHI,EF065513.1
188,0.6236895718421095,0.17609950598099947,CHI,MN065811.1
189,0.015867638316057402,0.1955822284256391,CHI,FJ882930.1
190,0.014034707281062299,0.19129715281710855,CHI,AY502929.1
191,0.836583878705692,0.19229492177016522,CHI,MH687936.1
192,0.7450721245347118,0.3085298074976249,CHI,MG916901.1
193,0.8808464453787074,0.48594625734879127,CHI,KJ473809.1
194,0.7925346392926729,0.0,CHI,KJ473808.1
195,0.0208600824914359,0.2049046822516251,CHI,JF292922.1
196,0.26064102586175264,0.9950754384703547,CHI,EF065515.1
197,0.015867638316057402,0.1955822284256391,CHI,KF514403.1
198,0.014034707281062299,0.19129715281710855,CHI,AY502928.1
199,0.015300646259728967,0.20561934975811658,CHI,AY463060.1
200,0.01589321109019804,0.18915685141865374,CHI,NC_004718.3
201,0.08095163214314724,0.11932587236750201,CHI,MG772934.1
202,0.020375206342378455,0.1967821524434331,CHI,FJ882957.1
203,0.862796065812886,0.2990418241267242,CHI,MH938449.1
204,0.09505338783874621,0.1392461314853775,CHI,MG772933.1
205,0.05060708651607117,0.2580594219763577,CHI,GQ153539.1
206,0.014152709391196564,0.2156663082421835,CHI,KT444582.1
207,0.3498683140141971,0.6871203619934579,CHI,MK211379.1
208,0.9016616735557637,0.024418045542252083,CHI,NC_010437.1
209,0.013442289715722668,0.19610920374213198,CHI,FJ882955.1
210,0.01627793132013163,0.19288457655191896,CHI,KF514404.1
211,0.015867638316057402,0.1955822284256391,CHI,KF514402.1
212,0.8277905586495419,0.4413444616134866,CHI,KJ473797.1
213,0.682402303233463,0.09714282245799691,CHI,JQ989273.1
214,0.6807100795654546,0.3302866654318172,CHI,NC_028811.1
215,0.01748401095928443,0.23173551246234747,CHI,KY417143.1
216,0.7765742714511878,0.3613842042455659,CHI,KT253271.1
217,0.015867638316057402,0.1955822284256391,CHI,KF514401.1
218,0.01627793132013163,0.19288457655191896,CHI,KF514388.1
219,0.014034707281062299,0.19129715281710855,CHI,AP006558.1
220,0.05106346552297293,0.2568867301471108,CHI,DQ084199.1
221,0.014034707281062299,0.19129715281710855,CHI,GU553364.1
222,0.6634467939392986,0.0994718589332726,CHI,JQ989271.1
223,0.014034707281062299,0.19129715281710855,CHI,AY357075.1
224,0.27628918742101255,0.504363820547962,CHI,KJ473821.1
225,0.3951595237364742,0.3895537231704705,CHI,KJ473822.1
226,0.010641139974231035,0.19021175333663723,CHI,DQ182595.1
227,0.005371832302967632,0.1853513715661525,CHI,AY390556.1
228,0.021587709423882842,0.19604661564088113,CHI,FJ882952.1
229,0.01540935613600834,0.19356071758709034,CHI,FJ882927.1
230,0.7073300942405879,0.1655185591518277,CHI,KT253272.1
231,0.049948562707006275,0.2583889895781581,CHI,GQ153540.1
232,0.01276221377362193,0.18816757868044023,CHI,AY502927.1
233,0.38285718370925376,0.36391615810769845,CHI,EF065508.1
234,0.83059697720732,0.44569980296451933,CHI,KJ473799.1
235,0.686826193716388,0.14494253301870358,CHI,MH687945.1
236,0.01392841204979034,0.19689472868817715,CHI,AY772062.1
237,0.3208906609827527,0.3461715066897348,CHI,KC869678.4
238,0.01627793132013163,0.19288457655191896,CHI,KF514418.1
239,0.2767765701082404,0.38257989069581005,CHI,KX442565.1
240,0.06758802647588497,0.2013246976733133,CHI,KY770860.1
241,0.037173025327815815,0.2412105573374278,CHI,GQ153543.1
242,0.8558192229832254,0.2553921362010009,CHI,MH938450.1
243,0.014034707281062299,0.19129715281710855,CHI,AY427439.1
244,0.014034707281062299,0.19129715281710855,CHI,JX163927.1
245,0.7732561795143112,0.23725864740570674,CHI,MK720946.1
246,0.6807100795654546,0.3302866654318172,CHI,KJ473806.1
247,0.37333214396825143,0.3630890174404856,CHI,EF065506.1
248,0.6911730830020335,0.11328047097544874,CHI,MH687937.1
249,0.014034707281062299,0.19129715281710855,CHI,JX163926.1
250,0.8110056604250427,0.45586947201003464,CHI,NC_010438.1
251,0.01627793132013163,0.19288457655191896,CHI,KF514409.1
252,0.014034707281062299,0.19129715281710855,CHI,AP006559.1
253,0.012692520303960977,0.190915927414625,CHI,AY864806.1
254,0.9016616735557637,0.024418045542252083,CHI,EU420138.1
255,0.01540935613600834,0.19356071758709034,CHI,FJ882935.1
256,0.0,0.19262274907503743,CHI,AY278489.2
257,0.337313194501724,0.49179197812058173,CHI,EF065511.1
258,0.7210410735821738,0.3279977325695855,CHI,MG916902.1
259,0.007590852019048779,0.20517174160858392,CHI,KY417145.1
260,0.05540086091636916,0.20740585408962442,CHI,MK211374.1
261,0.6104036543393331,0.2988861888050155,CHI,KY770851.1
262,0.2655095892363332,0.30868364612574783,CHI,KF636752.1
263,0.015867638316057402,0.1955822284256391,CHI,KF514390.1
264,0.13632971618164233,0.2297066103053667,CHI,KY352407.1
265,0.8510945893209836,0.20052386804814065,CHI,MH687952.1
266,0.3725326485955733,0.36513968599139485,CHI,EF065505.1
267,0.012093917627322806,0.18947215625436184,CHI,JX163928.1
268,0.03739002571299388,0.21874530614640958,CHI,KP886808.1
269,0.01664379239464388,0.19181757116043255,CHI,AY278741.1
270,0.8184618113336976,0.13342701235182594,CHI,MF094687.1
271,0.2557242602409287,1.0,CHI,HM211100.1
272,0.8023193435277365,0.061088054126411793,CHI,NC_028814.1
273,0.07376926013451615,0.1993197232613804,CHI,KJ473811.1
274,0.015867638316057402,0.1955822284256391,CHI,KF514410.1
275,0.01386565708197517,0.19474084550717666,CHI,FJ882937.1
276,0.014034707281062299,0.19129715281710855,CHI,AY502930.1
277,0.015867638316057402,0.1955822284256391,CHI,KF514406.1
278,0.699997708996077,0.11580061179454743,CHI,MH687943.1
279,0.015867638316057402,0.1955822284256391,CHI,KF514412.1
280,0.8327178381253373,0.1922584443749937,CHI,MH687959.1
281,0.014034707281062299,0.19129715281710855,CHI,AY323977.2
282,0.012068644356342917,0.19387895726419288,CHI,FJ882944.1
283,0.01540935613600834,0.19356071758709034,CHI,FJ882934.1
284,0.3622172134208271,0.7123386375754641,CHI,MK492263.1
285,0.041831319961527,0.2537499746521232,CHI,GQ153547.1
286,0.014000372559321923,0.1943868625875186,CHI,FJ882932.1
287,0.014509717931586712,0.19032128244108865,CHI,AY502931.1
288,0.014639122777312821,0.1886047121196005,CHI,AY291315.1
289,0.049926622179826644,0.2586815914884981,CHI,DQ084200.1
290,0.008159417751815466,0.22283983455691495,CHI,KY770858.1
291,0.014034707281062299,0.19129715281710855,CHI,AY345986.1
292,0.6645761373125634,0.09633196957930458,CHI,JQ989267.1
293,0.014463941627048843,0.23058458460028103,CHI,KC881006.1
294,0.8545944874252603,0.20279958232503317,CHI,MH687951.1
295,0.835390852481461,0.20355646456462392,CHI,MH687935.1
296,0.6924200024660918,0.1394115490699511,CHI,MH687948.1
297,0.009524314305991573,0.22775197193695176,CHI,MK211377.1
298,0.015534777264052788,0.1934302424377019,CHI,FJ882928.1
299,0.01627793132013163,0.19288457655191896,CHI,KF514392.1
300,0.007663765735669172,0.22275191777239672,CHI,KY770859.1
301,0.9320025863307686,0.05625971742624712,CHI,KJ473795.1
302,0.8293391220579678,0.4502677021314201,CHI,KJ473798.1
303,0.023361858391506472,0.19683504203353375,CHI,FJ882945.1
304,0.006394332987409279,0.23211556733802574,CHI,KY417144.1
305,0.02078586129477533,0.19313959051961269,CHI,FJ882948.1
306,0.01540935613600834,0.19356071758709034,CHI,FJ882947.1
307,0.0475456587620957,0.2588871712207758,CHI,GQ153546.1
308,0.017171031529602986,0.2035829979476435,CHI,FJ882942.1
309,0.7867711445712013,0.043087470363200694,CHI,KJ473810.1
310,0.03379236609639009,0.20495368560149482,CHI,KF294457.1
311,1.0,0.18868344733621192,CHI,MK720944.1
312,0.7089599567606462,0.17087196581469477,CHI,MK211372.1
313,0.021587709423882842,0.19604661564088113,CHI,FJ882961.1
314,0.01540935613600834,0.19356071758709034,CHI,FJ882936.1
315,0.013863102631621382,0.19398180804966406,CHI,EU371563.1
316,0.6667374135597944,0.34458067930141917,CHI,KY799179.1
317,0.7141820572037394,0.16470585742345933,CHI,MK211369.1
318,0.014034707281062299,0.19129715281710855,CHI,GU553363.1
319,0.01627793132013163,0.19288457655191896,CHI,KF514415.1
320,0.6830212115201874,0.11709699620744712,CHI,MH687942.1
321,0.319055199886802,0.4784985518109573,CHI,KJ473820.1
322,0.8199412431428172,0.15129373666381088,CHI,NC_009988.1
323,0.6679725352974366,0.10639542179309781,CHI,JQ989269.1
324,0.7337677654052872,0.32934111085520934,CHI,MG916903.1
325,0.6980859324798048,0.11340481911431202,CHI,MH687963.1
326,0.012768830721459736,0.18831673721601372,CHI,AY350750.1
327,0.01990436038929832,0.2006396047337652,CHI,FJ882959.1
328,0.015867638316057402,0.1955822284256391,CHI,FJ882926.1
329,0.7052450845334404,0.10610063092607407,CHI,MH687955.1
330,0.6745181109851643,0.37395208230995114,CHI,NC_022103.1
