,t_SNE1,t_SNE2,label,id
97,0.3973663,0.21188147,CHI,EF065516.1
98,0.34211934,0.27178147,CHI,EF065507.1
99,0.028673735,0.21863225,CHI,EU420139.1
100,0.59934384,0.5524746,CHI,GQ153545.1
101,0.61267173,0.8894284,CHI,AP006560.1
102,0.14872901,0.17293125,CHI,MH687950.1
103,0.5152925,0.84542614,CHI,AY654624.1
104,0.2027774,0.06644957,CHI,KY073748.1
105,0.752203,0.7778818,CHI,KY417151.1
106,0.22030945,0.21766694,CHI,MH687946.1
107,0.5692058,0.81847316,CHI,AY291451.1
108,0.19773188,0.066822745,CHI,KT253270.1
109,0.20697474,0.18718313,CHI,MH687966.1
110,0.54580086,0.8621607,CHI,EU371559.1
111,0.2081311,0.2210537,CHI,MH687934.1
112,0.0785193,0.054463744,CHI,KJ473796.1
113,0.59880763,0.55090135,CHI,GQ153544.1
114,0.15925238,0.030572385,CHI,JQ989272.1
115,0.85086405,0.25793234,CHI,KF514416.1
116,0.74976516,0.79048085,CHI,MK211376.1
117,0.5748955,0.99946284,CHI,EU371560.1
118,0.6052836,0.91488206,CHI,AY338174.1
119,0.8473375,0.25823787,CHI,KF514417.1
120,0.19153966,0.21896507,CHI,MH687958.1
121,0.3852945,0.19606474,CHI,HM211101.1
122,0.7431812,0.7922463,CHI,MK211378.1
123,0.18777072,0.2267415,CHI,MH687960.1
124,0.036732487,0.23050481,CHI,KJ473800.1
125,0.732015,0.76160717,CHI,KY417149.1
126,0.42667073,0.3308023,CHI,LC469308.1
127,0.33352298,0.2730984,CHI,KU182965.1
128,0.0095168175,0.13212426,CHI,EF203064.1
129,0.64883715,0.39588115,CHI,KX442564.1
130,0.9766748,0.31379977,CHI,FJ882946.1
131,0.078508936,0.053930104,CHI,EU420137.1
132,0.56903076,0.7594344,CHI,AY310120.1
133,0.16346684,0.041010227,CHI,NC_018871.1
134,0.16659747,0.11838209,CHI,MK720945.1
135,0.562953,0.8524131,CHI,AY282752.2
136,0.97784024,0.32497916,CHI,FJ882933.1
137,0.9300312,0.32416168,CHI,KF514400.1
138,0.682982,0.38420725,CHI,EF065509.1
139,0.54098886,0.9069177,CHI,AY278554.2
140,0.76869875,0.78723246,CHI,KC881005.1
141,0.19856848,0.2504609,CHI,DQ648858.1
142,0.5178167,0.8842035,CHI,AY278488.2
143,0.57106906,0.8821964,CHI,AY357076.1
144,0.14107516,0.28495112,CHI,MK211373.1
145,0.00081392704,0.14114116,CHI,MF094686.1
146,0.8213417,0.32776546,CHI,FJ882962.1
147,0.61267173,0.8894284,CHI,AY345987.1
148,0.9796878,0.3036891,CHI,FJ882949.1
149,0.91786957,0.19748224,CHI,KF514407.1
150,0.788206,0.66472864,CHI,DQ648857.1
151,0.64562494,0.89852905,CHI,AY502924.1
152,0.22599512,0.24107093,CHI,MK211371.1
153,0.75212175,0.7764984,CHI,KY417142.1
154,0.76495117,0.766393,CHI,KF367457.1
155,0.6093612,0.5513568,CHI,GQ153548.1
156,0.12781172,0.097183526,CHI,NC_032107.1
157,0.93550676,0.30628204,CHI,FJ882938.1
158,0.17282535,0.09428539,CHI,MG916904.1
159,0.0030660138,0.14248939,CHI,MF094688.1
160,0.06843688,0.18661803,CHI,NC_028833.1
161,0.6823328,0.38450742,CHI,EF065512.1
162,0.14271432,0.17147161,CHI,MH687939.1
163,0.55445844,0.8746783,CHI,JX163925.1
164,0.39895928,0.21086948,CHI,MG762674.1
165,0.9858498,0.31813884,CHI,JF292921.1
166,0.1278105,0.09718225,CHI,KY073744.1
167,0.5468537,0.82808,CHI,AY714217.1
168,0.8577685,0.25261888,CHI,KF514393.1
169,0.5738713,0.85808325,CHI,JQ316196.1
170,0.7514484,0.7511102,CHI,KY417147.1
171,0.5876796,0.5298735,CHI,GQ153542.1
172,0.8379874,0.24575756,CHI,KF514420.1
173,0.38686505,0.21187103,CHI,NC_009021.1
174,0.92768884,0.31934628,CHI,KF514408.1
175,0.8420183,0.22808912,CHI,KF514405.1
176,0.49163878,0.8631153,CHI,AY463059.1
177,0.69042534,0.48634183,CHI,KU762338.1
178,0.83989674,0.25445458,CHI,KF514414.1
179,0.6644561,0.6596644,CHI,NC_025217.1
180,0.93550336,0.3280738,CHI,KF514396.1
181,0.19870937,0.18838108,CHI,MH687965.1
182,0.21162258,0.20346382,CHI,MH687941.1
183,0.7300118,0.7658729,CHI,KY417146.1
184,0.13818164,0.17813498,CHI,MH687962.1
185,0.6083404,0.93814605,CHI,AY338175.1
186,0.8501768,0.2407661,CHI,KF514411.1
187,0.38686505,0.21187103,CHI,EF065513.1
188,0.14050983,0.26823184,CHI,MN065811.1
189,0.8372129,0.23484741,CHI,FJ882930.1
190,0.6126673,0.88951594,CHI,AY502929.1
191,0.14253402,0.17184821,CHI,MH687936.1
192,0.14101265,0.28494626,CHI,MG916901.1
193,0.06844002,0.18660066,CHI,KJ473809.1
194,0.0,0.11187806,CHI,KJ473808.1
195,0.91362125,0.19981529,CHI,JF292922.1
196,0.40416762,0.19613683,CHI,EF065515.1
197,0.8427305,0.2517083,CHI,KF514403.1
198,0.562953,0.8524131,CHI,AY502928.1
199,0.4845032,0.863677,CHI,AY463060.1
200,0.53054243,0.84653485,CHI,NC_004718.3
201,0.5337278,0.6530818,CHI,MG772934.1
202,0.88293207,0.36556366,CHI,FJ882957.1
203,0.074491836,0.13777348,CHI,MH938449.1
204,0.5337289,0.6529858,CHI,MG772933.1
205,0.5995908,0.54625964,CHI,GQ153539.1
206,0.72318244,0.74909747,CHI,KT444582.1
207,0.34971118,0.22972399,CHI,MK211379.1
208,0.07843717,0.054372143,CHI,NC_010437.1
209,0.8316272,0.18443474,CHI,FJ882955.1
210,0.94439256,0.30779457,CHI,KF514404.1
211,0.8367055,0.23790078,CHI,KF514402.1
212,0.028664568,0.2185849,CHI,KJ473797.1
213,0.15926689,0.030758321,CHI,JQ989273.1
214,0.105618834,0.26072478,CHI,NC_028811.1
215,0.72871935,0.7498769,CHI,KY417143.1
216,0.21161595,0.09133438,CHI,KT253271.1
217,0.86061376,0.22863783,CHI,KF514401.1
218,0.93897194,0.2839596,CHI,KF514388.1
219,0.61268234,0.8685215,CHI,AP006558.1
220,0.60561687,0.5382762,CHI,DQ084199.1
221,0.5827092,0.8397367,CHI,GU553364.1
222,0.1628452,0.03920091,CHI,JQ989271.1
223,0.562953,0.8524131,CHI,AY357075.1
224,0.42677888,0.3308907,CHI,KJ473821.1
225,0.33735266,0.26815817,CHI,KJ473822.1
226,0.52652407,0.79884744,CHI,DQ182595.1
227,0.5307121,0.9351324,CHI,AY390556.1
228,0.88530535,0.37947458,CHI,FJ882952.1
229,0.9776462,0.324976,CHI,FJ882927.1
230,0.20283258,0.069212824,CHI,KT253272.1
231,0.6089728,0.5452067,CHI,GQ153540.1
232,0.5749649,0.80374354,CHI,AY502927.1
233,0.34245643,0.27090913,CHI,EF065508.1
234,0.036322158,0.22983193,CHI,KJ473799.1
235,0.22526745,0.21918921,CHI,MH687945.1
236,0.5999583,0.78788656,CHI,AY772062.1
237,0.41091925,0.32300985,CHI,KC869678.4
238,0.9443805,0.30637914,CHI,KF514418.1
239,0.64910954,0.3957019,CHI,KX442565.1
240,0.70903003,0.584139,CHI,KY770860.1
241,0.5877526,0.52978057,CHI,GQ153543.1
242,0.07452704,0.13729933,CHI,MH938450.1
243,0.5604586,0.8451045,CHI,AY427439.1
244,0.5604586,0.8451045,CHI,JX163927.1
245,0.16662255,0.1182442,CHI,MK720946.1
246,0.105619885,0.2607377,CHI,KJ473806.1
247,0.34211814,0.27177927,CHI,EF065506.1
248,0.1925589,0.20097797,CHI,MH687937.1
249,0.55747736,0.84746593,CHI,JX163926.1
250,0.028676765,0.21863526,CHI,NC_010438.1
251,0.9451091,0.28766516,CHI,KF514409.1
252,0.612654,0.8892968,CHI,AP006559.1
253,0.51676697,0.89957696,CHI,AY864806.1
254,0.07843411,0.05435076,CHI,EU420138.1
255,0.97762537,0.32499313,CHI,FJ882935.1
256,0.5296824,0.9406265,CHI,AY278489.2
257,0.68231964,0.38451332,CHI,EF065511.1
258,0.13992798,0.3132145,CHI,MG916902.1
259,0.7610893,0.7439667,CHI,KY417145.1
260,0.554767,0.7502369,CHI,MK211374.1
261,0.103487596,0.28430015,CHI,KY770851.1
262,0.664455,0.6596645,CHI,KF636752.1
263,0.8628,0.24078293,CHI,KF514390.1
264,0.53367716,0.65122736,CHI,KY352407.1
265,0.15027986,0.17881753,CHI,MH687952.1
266,0.34211436,0.27175996,CHI,EF065505.1
267,0.556529,0.86828834,CHI,JX163928.1
268,0.61556935,0.7139061,CHI,KP886808.1
269,0.5654622,0.9039062,CHI,AY278741.1
270,0.0027317852,0.14127818,CHI,MF094687.1
271,0.4042936,0.19621548,CHI,HM211100.1
272,0.22476296,0.34081239,CHI,NC_028814.1
273,0.69805723,0.5830305,CHI,KJ473811.1
274,0.8574755,0.2540196,CHI,KF514410.1
275,0.99110806,0.2886935,CHI,FJ882937.1
276,0.62668836,0.8694971,CHI,AY502930.1
277,0.8545864,0.222309,CHI,KF514406.1
278,0.19986261,0.22444625,CHI,MH687943.1
279,0.8621377,0.23242216,CHI,KF514412.1
280,0.14250237,0.17166592,CHI,MH687959.1
281,0.5574276,0.84744626,CHI,AY323977.2
282,0.82740647,0.1363904,CHI,FJ882944.1
283,0.9796878,0.3036891,CHI,FJ882934.1
284,0.3499215,0.22930762,CHI,MK492263.1
285,0.5991917,0.5274713,CHI,GQ153547.1
286,1.0,0.3190747,CHI,FJ882932.1
287,0.62145036,0.89470637,CHI,AY502931.1
288,0.56903374,0.7594344,CHI,AY291315.1
289,0.6081046,0.5381123,CHI,DQ084200.1
290,0.7353943,0.8330107,CHI,KY770858.1
291,0.612654,0.8892968,CHI,AY345986.1
292,0.16716188,0.027498608,CHI,JQ989267.1
293,0.76535803,0.76644284,CHI,KC881006.1
294,0.14731914,0.19129077,CHI,MH687951.1
295,0.14120205,0.1872476,CHI,MH687935.1
296,0.21448721,0.21345831,CHI,MH687948.1
297,0.74871594,0.7930245,CHI,MK211377.1
298,0.81465536,0.25496423,CHI,FJ882928.1
299,0.94328374,0.32346728,CHI,KF514392.1
300,0.73586994,0.8328991,CHI,KY770859.1
301,0.07874652,0.054432116,CHI,KJ473795.1
302,0.03643111,0.23029073,CHI,KJ473798.1
303,0.8864115,0.3827194,CHI,FJ882945.1
304,0.77020514,0.78473485,CHI,KY417144.1
305,0.8858807,0.38293907,CHI,FJ882948.1
306,0.9796878,0.3036891,CHI,FJ882947.1
307,0.60202456,0.5543981,CHI,GQ153546.1
308,0.82243705,0.32871687,CHI,FJ882942.1
309,0.22469473,0.34095374,CHI,KJ473810.1
310,0.5785232,0.5528261,CHI,KF294457.1
311,0.14321625,0.0,CHI,MK720944.1
312,0.20905274,0.25380725,CHI,MK211372.1
313,0.88558555,0.3812935,CHI,FJ882961.1
314,0.9863116,0.31367022,CHI,FJ882936.1
315,0.5748955,0.9994628,CHI,EU371563.1
316,0.0921682,0.21918125,CHI,KY799179.1
317,0.2135616,0.25172386,CHI,MK211369.1
318,0.5827092,0.8397367,CHI,GU553363.1
319,0.9241945,0.3066567,CHI,KF514415.1
320,0.20785578,0.18686005,CHI,MH687942.1
321,0.68238515,0.38444847,CHI,KJ473820.1
322,0.0095168175,0.13212426,CHI,NC_009988.1
323,0.1672684,0.027803842,CHI,JQ989269.1
324,0.13991,0.3130506,CHI,MG916903.1
325,0.22001201,0.19054753,CHI,MH687963.1
326,0.5444025,0.7786846,CHI,AY350750.1
327,0.8118535,0.31664804,CHI,FJ882959.1
328,0.8616149,0.24512848,CHI,FJ882926.1
329,0.19771561,0.22543333,CHI,MH687955.1
330,0.092458315,0.21961674,CHI,NC_022103.1
