,PCA1,PCA2,label,id
34,0.03651783968758899,0.4138591673241369,CHI,FJ882950.1
35,0.043360949527599016,0.4150767740643591,CHI,FJ882963.1
36,0.04099436421693455,0.41467323748978946,CHI,KF514421.1
37,0.06220728636403033,0.3978838782433082,CHI,DQ022305.2
38,0.04099436421693455,0.41467323748978946,CHI,KF514397.1
39,0.04364745688309665,0.4149996162269936,CHI,GU553365.1
40,0.9233742162985802,0.3112517244402048,CHI,EF203065.1
41,0.572248511812307,0.09270000974982667,CHI,KY073745.1
42,0.04350290621063162,0.4156165857921899,CHI,AP006557.1
43,0.5075524000691594,0.4462735551849966,CHI,KJ473807.1
44,0.0632881728528957,0.3941385699180974,CHI,GQ153541.1
45,0.05311571897704063,0.38209648730584667,CHI,KU182964.1
46,0.6423630819901184,0.3979171670817381,CHI,MH687961.1
47,0.05155837592328392,0.28705900667806616,CHI,EF065510.1
48,0.0376027636809926,0.4155504640933225,CHI,FJ882960.1
49,0.5635013126804318,0.8402627087334444,CHI,DQ648794.1
50,0.04099436421693455,0.4146732374897895,CHI,KF514413.1
51,0.08395620730499048,0.48101818018241616,CHI,NC_030886.1
52,0.043345295751686164,0.41659614401797457,CHI,EU371564.1
53,0.043928728114156664,0.41493288488818947,CHI,AY274119.3
54,0.03809502959480793,0.4142627309453203,CHI,FJ882929.1
55,0.5692268835933612,0.10358472957189457,CHI,KY073746.1
56,0.6404483948845188,0.384597424748,CHI,MH687954.1
57,0.04286140779986061,0.4136241744723096,CHI,JN854286.1
58,0.04220171790681652,0.41636527935301376,CHI,EU371562.1
59,0.6685196516765552,0.39899292772257194,CHI,MH687949.1
60,0.6612055384591277,0.3944537895658143,CHI,MH687940.1
61,0.04005514395857048,0.41292122943213444,CHI,FJ882953.1
62,0.04099436421693455,0.4146732374897895,CHI,KF514422.1
63,0.6279328935658104,0.39029031854127544,CHI,MH687967.1
64,0.04297201959808497,0.41516164635249203,CHI,JX163923.1
65,0.04165234262646888,0.4156697881327432,CHI,FJ882939.1
66,0.04243879499529486,0.41167196367010395,CHI,JX162087.1
67,0.42725267053993665,0.842340789137644,CHI,HM211098.1
68,0.7040165744190386,0.4415874031821926,CHI,JQ989268.1
69,0.04099436421693455,0.4146732374897895,CHI,KF514398.1
70,0.7219800524338447,0.3847545482363728,CHI,KF430219.1
71,0.037397059864198015,0.4142871650944698,CHI,FJ882940.1
72,0.03788740932929924,0.4122691045140922,CHI,FJ882941.1
73,0.04241218695140064,0.4158313628857712,CHI,FJ882958.1
74,0.639008690525518,0.38179085339917596,CHI,MH687964.1
75,0.04303786134015742,0.4161989535452049,CHI,AY502923.1
76,0.04303786134015742,0.4161989535452049,CHI,AP006561.1
77,0.6444621606226928,0.45643819388785944,CHI,KT253269.1
78,0.04099436421693455,0.4146732374897895,CHI,KF514399.1
79,0.6551645372722201,0.4056156316253463,CHI,NC_009657.1
80,0.04074592828089758,0.4147804591575087,CHI,KF514395.1
81,0.04074592828089758,0.4147804591575087,CHI,KF514391.1
82,0.7058514959114254,0.44631384611661595,CHI,JQ989266.1
83,0.04074592828089758,0.4147804591575087,CHI,KF514389.1
84,0.5876495316739281,0.8851017151612088,CHI,EF065514.1
85,0.027532768066908943,0.38709627122297074,CHI,FJ588686.1
86,0.019352795410511155,0.3902874336692545,CHI,KJ473813.1
87,0.9297341347508592,0.31130617522934734,CHI,EF203067.1
88,0.04254323807058446,0.41670927001332364,CHI,EU371561.1
89,0.0,0.36469851796641367,CHI,DQ648856.1
90,0.032605928054702055,0.2968231938286279,CHI,NC_009020.1
91,0.5665299793490086,0.23254346603518372,CHI,KY770850.1
92,0.572215530514899,0.8804338056623051,CHI,HM211099.1
93,0.5803986991751732,0.8495019970208825,CHI,NC_009019.1
94,0.6967626617879156,0.4524974148857704,CHI,KY073747.1
95,0.012993679048038439,0.3487980345473405,CHI,KJ473814.1
96,0.6176913863824106,0.39122949167734755,CHI,MK211370.1
97,0.4234464895163028,0.7910676163598115,CHI,EF065516.1
98,0.5800026901695933,0.8493015368849349,CHI,EF065507.1
99,0.8796522351645771,0.1756221562140192,CHI,EU420139.1
100,0.06421117433510533,0.3964636821646408,CHI,GQ153545.1
101,0.0428440626826374,0.4157277324626771,CHI,AP006560.1
102,0.6698274348613327,0.38758012648387613,CHI,MH687950.1
103,0.0422759706659755,0.41320303755254056,CHI,AY654624.1
104,0.6277703646860379,0.43539762625740375,CHI,KY073748.1
105,0.01968968783016891,0.40712462060198484,CHI,KY417151.1
106,0.6465149884591003,0.39444435810883866,CHI,MH687946.1
107,0.04340252613332751,0.4149872514384647,CHI,AY291451.1
108,0.671467089212209,0.4753222408186429,CHI,KT253270.1
109,0.635071506795959,0.39047994572947003,CHI,MH687966.1
110,0.04255564002094897,0.41480444763357266,CHI,EU371559.1
111,0.6448855434015318,0.39721626872069893,CHI,MH687934.1
112,0.723123044873375,0.28457236788307033,CHI,KJ473796.1
113,0.06468949011192207,0.3971808588453551,CHI,GQ153544.1
114,0.6982599598358764,0.44163131896223917,CHI,JQ989272.1
115,0.04074592828089758,0.4147804591575087,CHI,KF514416.1
116,0.024081552371429605,0.4051786311076406,CHI,MK211376.1
117,0.04254323807058446,0.41670927001332364,CHI,EU371560.1
118,0.0430424786043249,0.41555104649471736,CHI,AY338174.1
119,0.04074592828089758,0.4147804591575087,CHI,KF514417.1
120,0.6446548681298903,0.3968996847176029,CHI,MH687958.1
121,0.5780730483987474,0.8718234797552565,CHI,HM211101.1
122,0.010156109277935513,0.39482387120124657,CHI,MK211378.1
123,0.6318103756238532,0.40303014042012664,CHI,MH687960.1
124,0.8587633099175896,0.14417285023240964,CHI,KJ473800.1
125,0.024391126150574035,0.40254222140150203,CHI,KY417149.1
126,0.3893832770037515,0.4317228569526915,CHI,LC469308.1
127,0.5718731842449344,0.8379408020863238,CHI,KU182965.1
128,0.9399476407113835,0.3176828115122669,CHI,EF203064.1
129,0.13516178754822578,0.3779647377300586,CHI,KX442564.1
130,0.041625374429863374,0.4153553712637223,CHI,FJ882946.1
131,0.6343417358556963,0.2500153327870711,CHI,EU420137.1
132,0.04314762998806399,0.41736028041307976,CHI,AY310120.1
133,0.6734304747134314,0.42893725283698825,CHI,NC_018871.1
134,0.6990884561095144,0.40332839834789924,CHI,MK720945.1
135,0.04297201959808497,0.41516164635249203,CHI,AY282752.2
136,0.041625374429863374,0.4153553712637223,CHI,FJ882933.1
137,0.04099436421693455,0.4146732374897895,CHI,KF514400.1
138,0.032605928054702055,0.2968231938286279,CHI,EF065509.1
139,0.04223170870584396,0.4145229528034891,CHI,AY278554.2
140,0.023961701396813532,0.40549002132906214,CHI,KC881005.1
141,0.6551645372722201,0.4056156316253463,CHI,DQ648858.1
142,0.04239121458567618,0.413765348991909,CHI,AY278488.2
143,0.04329126947817797,0.41451009067766775,CHI,AY357076.1
144,0.5801004884621483,0.4089463718300685,CHI,MK211373.1
145,0.9277000731508604,0.3196677786532296,CHI,MF094686.1
146,0.04145767878279322,0.415682755272805,CHI,FJ882962.1
147,0.0428440626826374,0.4157277324626771,CHI,AY345987.1
148,0.041625374429863374,0.4153553712637223,CHI,FJ882949.1
149,0.04092803119710613,0.4115484586997524,CHI,KF514407.1
150,0.05428176729048216,0.3920492033217464,CHI,DQ648857.1
151,0.04344178456240171,0.41591290620168725,CHI,AY502924.1
152,0.619369388497158,0.38614650578644916,CHI,MK211371.1
153,0.025311627265862297,0.4131187956654991,CHI,KY417142.1
154,0.034891398521961034,0.41436332349859906,CHI,KF367457.1
155,0.061589163008997756,0.397486874683781,CHI,GQ153548.1
156,0.7147928024579823,0.3696903254567953,CHI,NC_032107.1
157,0.04099436421693455,0.4146732374897895,CHI,FJ882938.1
158,0.6508484494310232,0.5052516517987236,CHI,MG916904.1
159,0.9253279979115808,0.3190044690730954,CHI,MF094688.1
160,0.8245639442375713,0.24869202499818957,CHI,NC_028833.1
161,0.05107949198403486,0.287119201666124,CHI,EF065512.1
162,0.6723345859859425,0.39686375210361147,CHI,MH687939.1
163,0.04321866715056288,0.4156590838301355,CHI,JX163925.1
164,0.48044517312939333,0.776454552413675,CHI,MG762674.1
165,0.041625374429863374,0.4153553712637223,CHI,JF292921.1
166,0.7147928024579823,0.3696903254567953,CHI,KY073744.1
167,0.043360949527599016,0.4150767740643591,CHI,AY714217.1
168,0.04074592828089758,0.4147804591575087,CHI,KF514393.1
169,0.04327061183646648,0.41494319753153397,CHI,JQ316196.1
170,0.03893764043555886,0.4311919605618408,CHI,KY417147.1
171,0.08409498435822378,0.4067888745059288,CHI,GQ153542.1
172,0.04074592828089758,0.4147804591575087,CHI,KF514420.1
173,0.5944054109945035,0.909546625484266,CHI,NC_009021.1
174,0.04099436421693455,0.4146732374897895,CHI,KF514408.1
175,0.04074592828089758,0.4147804591575087,CHI,KF514405.1
176,0.04021063965106671,0.4156982764929301,CHI,AY463059.1
177,0.08395620730499048,0.48101818018241616,CHI,KU762338.1
178,0.04074592828089758,0.4147804591575087,CHI,KF514414.1
179,0.057755854985343885,0.43206285141191003,CHI,NC_025217.1
180,0.04099436421693455,0.4146732374897895,CHI,KF514396.1
181,0.6486897625426833,0.40317509811462376,CHI,MH687965.1
182,0.6451074982664325,0.39501211701444894,CHI,MH687941.1
183,0.03163361463198025,0.4108310390485657,CHI,KY417146.1
184,0.6665471435730186,0.38906276748557866,CHI,MH687962.1
185,0.04543564513820214,0.41687983192911116,CHI,AY338175.1
186,0.04074592828089758,0.4147804591575087,CHI,KF514411.1
187,0.5944054109945035,0.909546625484266,CHI,EF065513.1
188,0.6506266306054997,0.3986172675797741,CHI,MN065811.1
189,0.04074592828089758,0.4147804591575087,CHI,FJ882930.1
190,0.0428440626826374,0.4157277324626771,CHI,AY502929.1
191,0.6675073363799467,0.3918426753736367,CHI,MH687936.1
192,0.5895714177660247,0.4082787924074859,CHI,MG916901.1
193,0.8245639442375713,0.24869202499818957,CHI,KJ473809.1
194,0.9999999999999998,0.46077076352976065,CHI,KJ473808.1
195,0.04219487487082129,0.4123841862230395,CHI,JF292922.1
196,0.4284593358209216,0.8393726642440894,CHI,EF065515.1
197,0.04074592828089758,0.4147804591575087,CHI,KF514403.1
198,0.04297201959808497,0.41516164635249203,CHI,AY502928.1
199,0.05674852446481122,0.4037586218004573,CHI,AY463060.1
200,0.043928728114156664,0.41493288488818947,CHI,NC_004718.3
201,0.174991197448024,0.6286459816927582,CHI,MG772934.1
202,0.04252119394712438,0.4150787987861188,CHI,FJ882957.1
203,0.7976034933990795,0.21941380621287254,CHI,MH938449.1
204,0.17735546436175403,0.6310305175304967,CHI,MG772933.1
205,0.06512296871379213,0.3972608211988227,CHI,GQ153539.1
206,0.0292887090188589,0.42380508746570295,CHI,KT444582.1
207,0.5606105169278257,1.0,CHI,MK211379.1
208,0.7138183226465296,0.29490318761380385,CHI,NC_010437.1
209,0.03932300075177188,0.41321217977557373,CHI,FJ882955.1
210,0.04099436421693455,0.4146732374897895,CHI,KF514404.1
211,0.04074592828089758,0.4147804591575087,CHI,KF514402.1
212,0.8857061790306587,0.1760212262705612,CHI,KJ473797.1
213,0.6982205395223477,0.44046011408514124,CHI,JQ989273.1
214,0.6283939926059473,0.30663885714445366,CHI,NC_028811.1
215,0.02271638129318117,0.40696273041690684,CHI,KY417143.1
216,0.6738974354204426,0.4559408230645038,CHI,KT253271.1
217,0.04074592828089758,0.4147804591575087,CHI,KF514401.1
218,0.04099436421693455,0.4146732374897895,CHI,KF514388.1
219,0.04223358933201745,0.41499192047783845,CHI,AP006558.1
220,0.06319431447284327,0.39623613995150686,CHI,DQ084199.1
221,0.04340252613332751,0.4149872514384647,CHI,GU553364.1
222,0.684440974703632,0.4393057410387175,CHI,JQ989271.1
223,0.04297201959808497,0.41516164635249203,CHI,AY357075.1
224,0.3904071989113188,0.4279009558342894,CHI,KJ473821.1
225,0.5989967018803098,0.8543664005114697,CHI,KJ473822.1
226,0.04145892061702697,0.41663064359389357,CHI,DQ182595.1
227,0.038977133279337633,0.41355470637657804,CHI,AY390556.1
228,0.0424279228562602,0.41525353150758587,CHI,FJ882952.1
229,0.041625374429863374,0.4153553712637223,CHI,FJ882927.1
230,0.6550033804063432,0.4325257164788015,CHI,KT253272.1
231,0.061635072203245815,0.39536674886462936,CHI,GQ153540.1
232,0.0430652472240443,0.41439126170952784,CHI,AY502927.1
233,0.57487119539584,0.8442660613251854,CHI,EF065508.1
234,0.863898679135614,0.14167646747587065,CHI,KJ473799.1
235,0.6338298497261263,0.38948339194843684,CHI,MH687945.1
236,0.04365138007520546,0.41702188114021527,CHI,AY772062.1
237,0.4385217469245608,0.5667471795901324,CHI,KC869678.4
238,0.04099436421693455,0.4146732374897895,CHI,KF514418.1
239,0.14359299242552762,0.3705151350456379,CHI,KX442565.1
240,0.001013643192920389,0.3619183760430234,CHI,KY770860.1
241,0.08419173235993696,0.4063031608239207,CHI,GQ153543.1
242,0.7940728630519222,0.2185963966803883,CHI,MH938450.1
243,0.04297201959808497,0.41516164635249203,CHI,AY427439.1
244,0.04297201959808497,0.41516164635249203,CHI,JX163927.1
245,0.6968833024311174,0.4048652800908267,CHI,MK720946.1
246,0.6283939926059473,0.30663885714445366,CHI,KJ473806.1
247,0.5800026901695933,0.8493015368849349,CHI,EF065506.1
248,0.6425380535579075,0.39365554854193235,CHI,MH687937.1
249,0.04297201959808497,0.41516164635249203,CHI,JX163926.1
250,0.8796522351645771,0.1756221562140192,CHI,NC_010438.1
251,0.04099436421693455,0.4146732374897895,CHI,KF514409.1
252,0.0428440626826374,0.4157277324626771,CHI,AP006559.1
253,0.04229123387546457,0.4145915098614138,CHI,AY864806.1
254,0.7138183226465296,0.29490318761380385,CHI,EU420138.1
255,0.041625374429863374,0.4153553712637223,CHI,FJ882935.1
256,0.038451333137213335,0.4148035524320982,CHI,AY278489.2
257,0.05226123381669611,0.28790976547922037,CHI,EF065511.1
258,0.48067184133786456,0.30960307373276513,CHI,MG916902.1
259,0.018066838438973398,0.4155177284645451,CHI,KY417145.1
260,0.07024243684255262,0.4443482451446154,CHI,MK211374.1
261,0.5982228184896569,0.2664675296102008,CHI,KY770851.1
262,0.057755854985343885,0.43206285141191003,CHI,KF636752.1
263,0.04074592828089758,0.4147804591575087,CHI,KF514390.1
264,0.24297251838868794,0.6649310336988383,CHI,KY352407.1
265,0.6670668157912398,0.39479901918142146,CHI,MH687952.1
266,0.5803986991751732,0.8495019970208825,CHI,EF065505.1
267,0.04298291319855364,0.4154468172256332,CHI,JX163928.1
268,0.05627301356886077,0.42617039921486466,CHI,KP886808.1
269,0.044297926792803775,0.41532828775524955,CHI,AY278741.1
270,0.9264745901843142,0.3180946461220813,CHI,MF094687.1
271,0.4221549141486538,0.8339344691708401,CHI,HM211100.1
272,0.5075524000691594,0.4462735551849966,CHI,NC_028814.1
273,0.034079266687503454,0.39098425657033864,CHI,KJ473811.1
274,0.04074592828089758,0.4147804591575087,CHI,KF514410.1
275,0.0413467082669023,0.41535366761494646,CHI,FJ882937.1
276,0.04350290621063162,0.4156165857921899,CHI,AY502930.1
277,0.04074592828089758,0.4147804591575087,CHI,KF514406.1
278,0.6371966028354674,0.39472107688301056,CHI,MH687943.1
279,0.04074592828089758,0.4147804591575087,CHI,KF514412.1
280,0.6710097381147462,0.3918592514982689,CHI,MH687959.1
281,0.04297201959808497,0.41516164635249203,CHI,AY323977.2
282,0.035845131346269814,0.41486969766149656,CHI,FJ882944.1
283,0.041625374429863374,0.4153553712637223,CHI,FJ882934.1
284,0.5205861486932172,0.9503663131396756,CHI,MK492263.1
285,0.07528226076131905,0.3987729548044708,CHI,GQ153547.1
286,0.04195345573045399,0.4159907512751485,CHI,FJ882932.1
287,0.04294646953259314,0.41569753013665334,CHI,AY502931.1
288,0.04314762998806399,0.41736028041307976,CHI,AY291315.1
289,0.06220728636403028,0.3978838782433082,CHI,DQ084200.1
290,0.009177758345524454,0.4042402861142436,CHI,KY770858.1
291,0.0428440626826374,0.4157277324626771,CHI,AY345986.1
292,0.705212365518912,0.4455685203111472,CHI,JQ989267.1
293,0.033309241407114346,0.4139793441246513,CHI,KC881006.1
294,0.6559911171954901,0.38573479881316136,CHI,MH687951.1
295,0.6717952450891487,0.3882758459450194,CHI,MH687935.1
296,0.6444757739590088,0.3889660465663082,CHI,MH687948.1
297,0.01909929269234643,0.39999714962656296,CHI,MK211377.1
298,0.040786484483210025,0.4140405486635571,CHI,FJ882928.1
299,0.04099436421693455,0.4146732374897895,CHI,KF514392.1
300,0.010409174161603706,0.40437807695980377,CHI,KY770859.1
301,0.7318226608907679,0.3094162438955856,CHI,KJ473795.1
302,0.8678639354277579,0.14396253824765415,CHI,KJ473798.1
303,0.04253027962465573,0.4152037598555646,CHI,FJ882945.1
304,0.023101417331450318,0.3971768850336971,CHI,KY417144.1
305,0.042533850256839374,0.4154063979599266,CHI,FJ882948.1
306,0.041625374429863374,0.4153553712637223,CHI,FJ882947.1
307,0.06549492637081342,0.3962963118594752,CHI,GQ153546.1
308,0.041266885424425526,0.41400857087923293,CHI,FJ882942.1
309,0.4579437005275483,0.41209056923759413,CHI,KJ473810.1
310,0.07797188823032619,0.42197883995629815,CHI,KF294457.1
311,0.9722968541543695,0.6362356554779357,CHI,MK720944.1
312,0.6447552436712086,0.3914970016923533,CHI,MK211372.1
313,0.04349950431266123,0.41586037625701483,CHI,FJ882961.1
314,0.041625374429863374,0.4153553712637223,CHI,FJ882936.1
315,0.04254323807058446,0.41670927001332364,CHI,EU371563.1
316,0.7401770974678201,0.3904502263224496,CHI,KY799179.1
317,0.6293317484417019,0.38700116798399753,CHI,MK211369.1
318,0.04340252613332751,0.4149872514384647,CHI,GU553363.1
319,0.04099436421693455,0.4146732374897895,CHI,KF514415.1
320,0.6405788100985073,0.3985338840930968,CHI,MH687942.1
321,0.041740480351258887,0.28612379890044876,CHI,KJ473820.1
322,0.9399476407113835,0.3176828115122669,CHI,NC_009988.1
323,0.7033656346797168,0.44539470289188876,CHI,JQ989269.1
324,0.48434976659896656,0.3164311839737615,CHI,MG916903.1
325,0.6388672171339242,0.3816469528695427,CHI,MH687963.1
326,0.043039923100464776,0.41620229282749344,CHI,AY350750.1
327,0.03883038364186182,0.4151336065716812,CHI,FJ882959.1
328,0.04074592828089758,0.4147804591575087,CHI,FJ882926.1
329,0.6385715263027884,0.3952834881042281,CHI,MH687955.1
330,0.7219800524338447,0.3847545482363728,CHI,NC_022103.1
